id	num	neg.score	neg.p.value	neg.fdr	neg.rank	neg.goodsgrna	neg.lfc	pos.score	pos.p.value	pos.fdr	pos.rank	pos.goodsgrna	pos.lfc
OR52K1	6	0.28523	0.12501	0.298336	8560	2	0.29475	0.026485	0.1949	1	1720	4	0.29475
OR52K2	6	0.33508	0.14638	0.323082	9362	1	-0.037768	0.15563	0.54838	1	5949	1	-0.037768
OR52L1	6	0.20727	0.078598	0.235779	6840	2	-0.093075	0.73127	0.92176	1	15076	1	-0.093075
OR52M1	6	0.38552	0.17504	0.353506	10186	2	0.0073895	0.66673	0.90829	1	14325	1	0.0073895
OR52N1	6	0.16865	0.053438	0.185581	5937	3	-0.053644	0.62389	0.89721	1	13888	1	-0.053644
OR52N2	6	0.092179	0.022981	0.11508	4142	3	-0.17177	0.75518	0.92746	1	15391	1	-0.17177
OR52N4	6	0.97081	0.86318	0.907055	19587	0	0.10067	0.23202	0.66944	1	7998	2	0.10067
OR52N5	6	0.20232	0.076193	0.232265	6722	2	0.015795	0.024631	0.18403	1	1624	2	0.015795
OR52R1	6	0.55568	0.31683	0.501604	12912	1	-0.029158	0.068027	0.37843	1	3560	2	-0.029158
OR52W1	6	0.91968	0.7032	0.793313	18269	0	-0.011454	0.19889	0.61844	1	7120	2	-0.011454
OR56A1	6	0.2351	0.09474	0.258006	7497	3	-0.15123	0.98963	0.99919	1	19975	0	-0.15123
OR56A3	6	0.44965	0.22284	0.407298	11191	2	-0.078758	0.12569	0.50022	1	5159	2	-0.078758
OR56A4	6	0.37063	0.16543	0.342425	9947	2	-0.15784	0.99557	0.99986	1	20192	0	-0.15784
OR56A5	6	0.45026	0.22284	0.407298	11205	1	-0.030283	0.63298	0.89856	1	13977	1	-0.030283
OR56B1	6	0.044726	0.0060264	0.046472	2666	1	0.22525	0.014222	0.13364	1	1115	3	0.22525
OR56B4	6	0.44161	0.21822	0.403261	11051	2	0.015943	0.097468	0.43904	1	4385	2	0.015943
OR5A1	6	0.18163	0.056771	0.187495	6260	1	0.22317	0.081361	0.39937	1	3930	3	0.22317
OR5A2	6	0.89202	0.63913	0.75086	17599	0	9.52E-01	0.76078	0.9283	1	15458	1	9.52E-01
OR5AC2	6	0.88257	0.61829	0.734355	17386	1	0.11446	0.7931	0.93664	1	15883	1	0.11446
OR5AK2	6	0.13139	0.036512	0.148469	5070	2	0.17352	0.005937	0.073232	1	608	3	0.17352
OR5AN1	6	0.30616	0.1342	0.310179	8907	2	-0.062893	0.85828	0.96166	1	17019	1	-0.062893
OR5AP2	6	0.80194	0.51227	0.666373	15860	1	0.066217	0.45349	0.82192	1	11576	2	0.066217
OR5AR1	6	0.0046863	0.00022063	0.004956	908	5	-0.48161	0.96977	0.99635	1	19461	0	-0.48161
OR5AS1	6	0.11462	0.03331	0.144821	4671	3	-0.070759	0.69699	0.91526	1	14667	1	-0.070759
OR5AU1	6	0.90356	0.6665	0.768308	17868	0	0.10543	0.84656	0.95755	1	16780	1	0.10543
OR5B12	6	0.74156	0.4725	0.637049	15050	1	0.030461	0.32872	0.74253	1	9618	2	0.030461
OR5B17	6	0.23412	0.094739	0.258006	7473	3	0.057026	0.13797	0.51673	1	5482	3	0.057026
OR5B2	6	0.5854	0.34217	0.519232	13444	2	0.050877	0.42485	0.79958	1	11066	2	0.050877
OR5B21	6	0.39725	0.18921	0.372852	10378	2	0.15295	0.0352	0.24285	1	2133	3	0.15295
OR5B3	6	0.48815	0.24685	0.428586	11799	1	0.24758	0.0038454	0.051076	1	449	5	0.24758
OR5C1	6	0.15904	0.050539	0.18063	5719	3	-0.15434	0.46121	0.82367	1	11713	2	-0.15434
OR5D13	6	0.31669	0.13999	0.315631	9073	1	0.079574	0.076539	0.39198	1	3803	3	0.079574
OR5D14	6	0.61538	0.35343	0.522862	13787	1	0.082005	0.067725	0.37843	1	3551	2	0.082005
OR5D16	6	0.28283	0.12501	0.298336	8512	2	0.15326	0.14189	0.52421	1	5587	3	0.15326
OR5D18	6	0.73026	0.44594	0.615048	14922	1	0.029373	0.28166	0.71361	1	8868	2	0.029373
OR5F1	6	0.017839	0.0020011	0.024796	1615	2	0.034676	0.027013	0.19756	1	1741	3	0.034676
OR5H1	6	0.19199	0.06887	0.218341	6497	1	0.31324	0.041245	0.26473	1	2406	4	0.31324
OR5H14	6	0.97081	0.86318	0.907055	19586	0	0.4157	0.001393	0.024514	1	243	5	0.4157
OR5H15	6	0.72151	0.43261	0.600458	14820	1	0.13489	0.20619	0.62832	1	7322	3	0.13489
OR5H2	6	0.23933	0.097799	0.262543	7599	2	0.011781	0.17199	0.57109	1	6417	2	0.011781
OR5H6	6	0.9358	0.74418	0.822837	18657	0	0.16772	0.012839	0.129	1	1045	3	0.16772
OR5I1	6	0.50396	0.26341	0.444663	12051	2	-0.11229	0.10709	0.46353	1	4648	2	-0.11229
OR5J2	6	0.50938	0.26341	0.444663	12139	1	-0.046519	0.91772	0.98466	1	18293	0	-0.046519
OR5K1	6	0.85038	0.55993	0.693113	16700	1	0.13406	0.015704	0.13909	1	1197	3	0.13406
OR5K2	6	0.41764	0.20571	0.393747	10690	1	-0.037177	0.73088	0.92176	1	15069	1	-0.037177
OR5K3	6	0.19333	0.069322	0.218458	6530	2	0.33477	0.033171	0.22746	1	2048	4	0.33477
OR5K4	6	0.040305	0.0054414	0.044022	2495	2	-0.11004	0.25581	0.69676	1	8461	1	-0.11004
OR5L1	6	0.66454	0.37978	0.549071	14219	1	0.038765	0.12171	0.49424	1	5051	3	0.038765
OR5L2	6	0.98286	0.90733	0.935063	19932	0	0.13323	0.16137	0.56439	1	6103	3	0.13323
OR5M1	6	0.65448	0.3666	0.534223	14121	1	0.1499	0.11651	0.47915	1	4918	3	0.1499
OR5M10	6	0.2696	0.11702	0.287484	8315	2	0.054211	0.11615	0.47915	1	4903	3	0.054211
OR5M11	6	0.98377	0.90977	0.93697	19960	0	0.24103	0.023745	0.17875	1	1579	4	0.24103
OR5M3	6	0.95343	0.78368	0.844566	19144	0	0.073588	0.20009	0.61951	1	7158	2	0.073588
OR5M8	6	0.17157	0.055917	0.187495	6001	2	-0.041844	0.070385	0.38187	1	3632	2	-0.041844
OR5M9	6	0.89989	0.65673	0.762761	17783	0	0.27288	0.020649	0.16266	1	1455	4	0.27288
OR5P2	6	0.16554	0.051958	0.181699	5874	2	-0.061673	0.2596	0.6989	1	8513	2	-0.061673
OR5P3	6	0.12885	0.035841	0.147585	5010	2	-0.090165	0.97664	0.9977	1	19624	0	-0.090165
OR5R1	6	0.81767	0.52284	0.670949	16109	1	0.10266	0.55823	0.88428	1	13290	2	0.10266
OR5T1	6	0.037851	0.0052427	0.044022	2410	3	-0.15757	0.52605	0.86736	1	12778	2	-0.15757
OR5T2	6	0.24728	0.10336	0.27011	7792	2	-0.016805	0.96782	0.99624	1	19412	0	-0.016805
OR5T3	6	0.26064	0.10944	0.274691	8144	2	-0.030672	0.21556	0.64267	1	7556	2	-0.030672
OR5V1	6	0.42633	0.20831	0.394653	10824	1	0.15048	0.14793	0.5363	1	5747	3	0.15048
OR5W2	6	0.97207	0.8711	0.913181	19627	0	0.17855	0.0084411	0.10103	1	783	3	0.17855
OR6A2	6	0.40272	0.19164	0.37616	10467	2	-0.01142	0.44734	0.81877	1	11464	1	-0.01142
OR6B1	6	0.50665	0.26341	0.444663	12096	2	-0.15879	0.28397	0.71499	1	8908	1	-0.15879
OR6B2	6	0.36058	0.16543	0.342425	9786	2	-0.057908	0.78047	0.93353	1	15715	1	-0.057908
OR6B3	6	0.15255	0.048293	0.17852	5581	2	-0.060577	0.89963	0.97828	1	17895	0	-0.060577
OR6C1	6	0.21415	0.081399	0.235779	6999	2	0.038081	0.31937	0.73707	1	9474	1	0.038081
OR6C2	6	0.13006	0.036511	0.148469	5040	3	-0.17494	0.88672	0.97322	1	17621	0	-0.17494
OR6C3	6	0.85424	0.57854	0.711051	16785	1	0.12911	0.11647	0.47915	1	4917	3	0.12911
OR6C4	6	0.030396	0.0037974	0.037038	2125	3	-0.24493	0.17712	0.58174	1	6545	2	-0.24493
OR6C6	6	0.83998	0.54668	0.68559	16493	1	-0.01054	0.54378	0.8779	1	13070	2	-0.01054
OR6C65	6	0.24617	0.10335	0.27011	7766	3	-0.063796	0.92103	0.98541	1	18353	0	-0.063796
OR6C68	6	0.82839	0.53878	0.681646	16281	1	-0.077877	0.81	0.94417	1	16152	1	-0.077877
OR6C70	6	0.15185	0.048293	0.17852	5565	2	0.095936	0.05248	0.32142	1	2911	3	0.095936
OR6C74	6	0.80037	0.50698	0.660746	15834	1	0.018349	0.075254	0.39067	1	3769	2	0.018349
OR6C75	6	0.77274	0.48308	0.643289	15431	1	0.15129	0.10425	0.45602	1	4590	3	0.15129
OR6C76	6	0.9425	0.75914	0.830147	18851	0	0.083318	0.87281	0.96741	1	17322	1	0.083318
OR6F1	6	0.37797	0.17381	0.353506	10062	2	-0.11047	0.30861	0.73408	1	9318	1	-0.11047
OR6K2	6	0.46811	0.23944	0.423869	11479	2	-0.029713	0.23439	0.67504	1	8065	3	-0.029713
OR6K3	6	0.00050112	9.89E-03	0.000483	417	6	-0.3854	0.9995	1	1	20423	0	-0.3854
OR6K6	6	0.94607	0.76807	0.835238	18940	0	0.15731	0.071256	0.38403	1	3657	3	0.15731
OR6M1	6	0.062628	0.0095868	0.060416	3298	2	-0.022978	0.12499	0.49947	1	5140	3	-0.022978
OR6N1	6	0.62117	0.35343	0.522862	13837	1	0.22172	0.083217	0.40076	1	3979	3	0.22172
OR6N2	6	0.34614	0.15932	0.342425	9561	2	0.06853	0.087796	0.41312	1	4128	2	0.06853
OR6P1	6	0.06811	0.010738	0.064349	3493	2	-0.091451	0.97629	0.99762	1	19617	0	-0.091451
OR6Q1	6	0.36277	0.16543	0.342425	9824	2	0.022373	0.77713	0.93186	1	15665	1	0.022373
OR6S1	6	0.96799	0.84259	0.889235	19515	0	0.31173	0.019993	0.16158	1	1413	4	0.31173
OR6T1	6	0.13959	0.043457	0.168751	5263	2	0.06244	0.06738	0.37843	1	3542	3	0.06244
OR6V1	6	0.51744	0.26704	0.44738	12262	2	0.063252	0.8456	0.95719	1	16757	1	0.063252
OR6X1	6	0.86409	0.59186	0.72077	16977	1	0.046076	0.10187	0.45176	1	4524	2	0.046076
OR6Y1	6	0.98324	0.90733	0.935063	19943	0	0.15852	0.18695	0.59378	1	6816	3	0.15852
OR7A10	6	0.85326	0.57055	0.704134	16765	1	0.15068	0.11012	0.46565	1	4738	3	0.15068
OR7A17	6	0.98065	0.8997	0.931274	19858	0	0.20521	0.033692	0.23083	1	2069	4	0.20521
OR7A5	6	0.99654	0.97009	0.978717	20365	0	0.3546	0.0031339	0.041809	1	391	5	0.3546
OR7C1	6	0.79129	0.49895	0.654821	15694	1	0.147	0.21508	0.64159	1	7550	3	0.147
OR7C2	6	0.55756	0.31838	0.503637	12941	2	0.046836	0.13649	0.51605	1	5444	1	0.046836
OR7D2	6	0.7199	0.42989	0.59806	14797	1	-0.057062	0.81	0.94417	1	16153	1	-0.057062
OR7D4	6	0.77517	0.48309	0.643289	15470	1	0.055647	0.47291	0.83243	1	11900	2	0.055647
OR7E24	6	0.90662	0.67132	0.772579	17937	0	-0.012638	0.87491	0.9688	1	17373	0	-0.012638
OR7G1	6	0.55398	0.31397	0.498271	12887	1	0.36321	0.0018423	0.029906	1	285	4	0.36321
OR7G2	6	0.95259	0.78368	0.844566	19116	0	0.11207	0.53186	0.8696	1	12862	2	0.11207
OR7G3	6	0.91327	0.68749	0.783814	18092	0	0.1162	0.0070574	0.08781	1	678	3	0.1162
OR8A1	6	0.52619	0.28299	0.467947	12405	1	0.19434	0.05528	0.33044	1	3046	4	0.19434
OR8B12	6	0.8924	0.64164	0.751786	17606	0	0.15021	0.14652	0.53167	1	5716	3	0.15021
OR8B2	6	0.39504	0.188	0.372852	10329	2	0.044113	0.55874	0.88428	1	13301	2	0.044113
OR8B3	6	0.026832	0.0034483	0.035333	1970	4	-0.3028	0.94005	0.99098	1	18744	0	-0.3028
OR8B4	6	0.58536	0.34217	0.519232	13440	1	-0.016136	0.34522	0.7517	1	9846	1	-0.016136
OR8B8	6	0.99941	0.99324	0.995989	20472	0	0.26357	0.00059308	0.013765	1	161	6	0.26357
OR8D1	6	0.90565	0.6665	0.768308	17912	0	-0.0041039	0.87738	0.97013	1	17424	0	-0.0041039
OR8D2	6	0.57567	0.33347	0.513887	13259	1	0.44363	0.001517	0.025943	1	249	4	0.44363
OR8D4	6	0.072654	0.012221	0.069564	3662	3	-0.24954	0.48567	0.83952	1	12114	2	-0.24954
OR8G1	5	0.13764	0.044255	0.169012	5215	3	-0.12623	0.34718	0.71524	1	9878	2	-0.12623
OR8G2	6	0.20841	0.078599	0.235779	6862	3	-0.11677	0.073992	0.38882	1	3726	2	-0.11677
OR8G5	5	0.034587	0.0048372	0.042135	2284	3	-0.24685	0.95638	0.99364	1	19151	0	-0.24685
OR8H1	6	0.50844	0.26341	0.444663	12124	2	0.057514	0.23084	0.66944	1	7970	3	0.057514
OR8H2	6	0.63005	0.35867	0.528412	13913	1	0.14059	0.2794	0.71305	1	8834	1	0.14059
OR8H3	6	0.83679	0.54403	0.683104	16433	1	0.12578	0.23141	0.66944	1	7987	3	0.12578
OR8I2	6	0.36217	0.16543	0.342425	9812	1	-0.0085853	0.64831	0.9018	1	14133	1	-0.0085853
OR8J1	6	0.98621	0.92262	0.94641	20032	0	0.37888	0.007283	0.090003	1	698	4	0.37888
OR8J3	6	0.29668	0.12851	0.301667	8753	1	-0.037872	0.311	0.73467	1	9354	2	-0.037872
OR8K1	6	0.76604	0.47779	0.639564	15340	1	0.021151	0.43796	0.80923	1	11292	2	0.021151
OR8K3	6	0.26836	0.113	0.279329	8300	2	-0.06511	0.10163	0.44923	1	4516	1	-0.06511
OR8K5	6	0.74419	0.4725	0.637049	15086	1	0.010176	0.45813	0.82258	1	11653	2	0.010176
OR8S1	6	0.2837	0.12501	0.298336	8536	2	0.11839	0.20319	0.62066	1	7240	3	0.11839
OR8U1	4	0.98674	0.9382	0.955935	20059	0	0.16362	0.27744	0.62017	1	8796	2	0.16362
OR8U8	4	0.46918	0.22834	0.412934	11496	1	0.1373	0.53603	0.7799	1	12939	1	0.1373
OR9A2	6	0.23127	0.090483	0.250766	7402	2	-0.076976	0.96013	0.99474	1	19232	0	-0.076976
OR9A4	6	0.23075	0.090483	0.250766	7387	2	-0.11227	0.83242	0.95075	1	16503	1	-0.11227
OR9G4	6	0.39994	0.18921	0.372852	10418	2	-0.06122	0.79562	0.93832	1	15924	1	-0.06122
OR9I1	6	0.53723	0.29778	0.484333	12592	1	-0.0037461	0.37573	0.76666	1	10332	2	-0.0037461
OR9K2	6	0.86737	0.59715	0.72139	17039	1	-0.064462	0.71565	0.91938	1	14878	1	-0.064462
OR9Q1	6	0.1708	0.054527	0.187495	5983	3	-0.21927	0.96625	0.99598	1	19371	0	-0.21927
OR9Q2	6	0.55324	0.31124	0.494851	12868	2	-0.11121	0.97155	0.9967	1	19499	0	-0.11121
ORAI1	6	0.52804	0.28748	0.473398	12441	2	0.090575	0.1908	0.60528	1	6905	3	0.090575
ORAI2	6	0.5547	0.31397	0.498271	12897	1	0.031937	0.18807	0.59668	1	6845	2	0.031937
ORAI3	6	0.92939	0.72834	0.811507	18515	0	0.061922	0.4185	0.79399	1	10971	2	0.061922
ORAOV1	6	0.006423	0.00034505	0.006753	1046	4	-0.37652	0.994	0.99974	1	20151	0	-0.37652
ORC1	6	0.071898	0.011913	0.068644	3633	4	-0.17321	0.88368	0.97143	1	17559	0	-0.17321
ORC2	6	0.82676	0.53342	0.678497	16257	1	0.045388	0.21388	0.63947	1	7515	1	0.045388
ORC3	6	0.52248	0.27998	0.463196	12343	2	0.11175	0.49896	0.84811	1	12322	2	0.11175
ORC4	6	0.60392	0.3508	0.522862	13672	1	0.11799	0.012879	0.129	1	1047	2	0.11799
ORC5	6	0.003158	0.00014491	0.003844	770	5	-0.39642	0.99708	0.99992	1	20269	0	-0.39642
ORC6	6	0.22089	0.08191	0.236227	7152	3	-0.33506	0.44494	0.81628	1	11420	1	-0.33506
ORM1	4	0.31728	0.15116	0.33165	9082	1	-0.050477	0.21966	0.54602	1	7671	1	-0.050477
ORM2	4	0.80983	0.54323	0.683104	15982	0	-0.0056476	0.6487	0.83289	1	14141	1	-0.0056476
ORMDL1	6	0.57205	0.33031	0.512245	13196	2	-0.012165	0.10271	0.45319	1	4550	2	-0.012165
ORMDL2	6	0.49835	0.25583	0.439133	11950	1	0.13325	0.14165	0.52421	1	5580	3	0.13325
ORMDL3	6	0.20744	0.078598	0.235779	6846	3	-0.15298	0.18349	0.58935	1	6725	2	-0.15298
OS9	6	0.3974	0.18921	0.372852	10381	2	-0.11732	0.25766	0.69782	1	8483	2	-0.11732
OSBP	6	0.68919	0.40081	0.569563	14465	1	-0.11246	0.59842	0.89188	1	13677	1	-0.11246
OSBP2	6	0.43541	0.21496	0.401292	10954	1	0.26054	0.0083303	0.099069	1	776	4	0.26054
OSBPL10	6	0.15991	0.050539	0.18063	5735	3	-0.17689	0.94996	0.99273	1	18995	0	-0.17689
OSBPL11	6	0.79517	0.50165	0.656224	15750	1	0.020775	0.94325	0.99176	1	18822	0	0.020775
OSBPL1A	6	0.45229	0.22284	0.407298	11238	1	-0.082005	0.052954	0.3234	1	2930	2	-0.082005
OSBPL2	6	0.15368	0.048897	0.17876	5610	3	-0.1469	0.98609	0.99882	1	19875	0	-0.1469
OSBPL3	6	0.0028682	0.00013816	0.00379	731	5	-0.49827	0.62791	0.89803	1	13926	1	-0.49827
OSBPL5	6	0.09242	0.022981	0.11508	4146	3	-0.12735	0.75254	0.92713	1	15358	1	-0.12735
OSBPL6	6	0.78921	0.49895	0.654821	15660	1	0.23375	0.08361	0.40215	1	3993	3	0.23375
OSBPL7	6	0.79734	0.50431	0.658525	15793	1	-0.062917	0.77693	0.93186	1	15662	1	-0.062917
OSBPL8	6	0.75239	0.4725	0.637049	15176	1	0.1116	0.063049	0.36593	1	3393	2	0.1116
OSBPL9	4	0.30399	0.14631	0.323082	8878	1	-0.19839	0.29691	0.64574	1	9122	1	-0.19839
OSCAR	6	0.28715	0.12501	0.298336	8594	1	-0.037998	0.51988	0.86232	1	12658	2	-0.037998
OSCP1	6	0.52109	0.27533	0.457828	12327	2	-0.025005	0.71931	0.91972	1	14928	1	-0.025005
OSER1	4	0.084824	0.026342	0.124393	3963	3	-0.13097	0.57863	0.80074	1	13507	1	-0.13097
OSGEP	6	2.53E-01	7.23E-03	7.9e-05	155	5	"-10,405"	0.087563	0.41312	1	4118	1	"-10,405"
OSGEPL1	6	0.95705	0.79024	0.84812	19220	0	0.089852	0.052948	0.3234	1	2928	2	0.089852
OSGIN1	6	0.036141	0.0045546	0.040064	2352	3	-0.216	0.8712	0.96675	1	17292	1	-0.216
OSGIN2	6	0.93987	0.75181	0.825472	18781	0	0.11897	0.057838	0.34216	1	3154	3	0.11897
OSM	6	0.1837	0.057213	0.187495	6305	2	-0.1576	0.50791	0.85527	1	12468	2	-0.1576
OSMR	6	0.97816	0.8914	0.925755	19789	0	0.1497	0.037555	0.25069	1	2229	3	0.1497
OSR1	6	0.54146	0.30535	0.491931	12654	2	0.086902	0.39877	0.78083	1	10675	1	0.086902
OSR2	6	0.20054	0.075757	0.232265	6690	3	-0.22656	0.76115	0.92847	1	15462	1	-0.22656
OST4	5	0.097074	0.027381	0.125036	4247	3	-0.19048	0.50966	0.82708	1	12488	1	-0.19048
OSTC	5	0.028814	0.0039291	0.038159	2045	3	-0.27799	0.27055	0.64912	1	8682	1	-0.27799
OSTF1	6	0.22245	0.083591	0.239195	7197	3	-0.14713	0.060822	0.3546	1	3298	2	-0.14713
OSTM1	6	0.33271	0.14638	0.323082	9315	2	-0.019752	0.027045	0.19756	1	1742	2	-0.019752
OSTN	6	0.29034	0.12671	0.298336	8655	1	0.0017305	0.8166	0.94655	1	16244	1	0.0017305
OTC	6	0.45014	0.22284	0.407298	11204	2	0.22312	0.021578	0.16645	1	1486	4	0.22312
OTOA	6	0.30752	0.13511	0.311711	8933	1	0.18358	0.057179	0.3385	1	3122	4	0.18358
OTOF	6	0.12078	0.033907	0.144821	4812	2	0.21903	0.027822	0.20117	1	1778	3	0.21903
OTOG	6	0.12442	0.035029	0.146322	4897	2	0.07081	0.2168	0.6443	1	7591	1	0.07081
OTOL1	6	0.25135	0.10462	0.271511	7890	2	-0.032011	0.47183	0.83113	1	11882	2	-0.032011
OTOP1	6	0.98521	0.91905	0.94444	20000	0	0.19198	0.14401	0.52665	1	5649	3	0.19198
OTOP2	6	0.4581	0.22748	0.411883	11322	2	-0.073381	0.32768	0.74117	1	9596	2	-0.073381
OTOP3	6	0.88795	0.62621	0.739403	17505	1	-0.0087744	0.44009	0.81199	1	11330	1	-0.0087744
OTOR	6	0.91545	0.69211	0.784813	18151	0	-7.78E-01	0.20635	0.62945	1	7326	2	-7.78E-01
OTOS	6	0.89038	0.62878	0.740685	17566	0	0.00053751	0.86561	0.96526	1	17162	1	0.00053751
OTP	6	0.5001	0.2588	0.441798	11979	1	0.038607	0.4546	0.82257	1	11594	2	0.038607
OTUB1	6	6.56E-01	1.21E-02	0.000106	213	4	-0.48036	0.86871	0.96641	1	17233	1	-0.48036
OTUB2	6	0.96947	0.85374	0.899065	19555	0	0.34859	0.010053	0.11281	1	896	4	0.34859
OTUD1	6	0.27755	0.12024	0.291191	8450	1	0.049999	0.81762	0.94656	1	16271	1	0.049999
OTUD3	6	0.98262	0.90733	0.935063	19925	0	0.05286	0.15396	0.54482	1	5904	2	0.05286
OTUD4	6	0.97434	0.87951	0.918806	19687	0	0.10637	0.2198	0.64865	1	7676	2	0.10637
OTUD5	6	0.99403	0.95569	0.968424	20273	0	0.20006	0.0016917	0.027604	1	269	4	0.20006
OTUD6A	6	0.53359	0.29339	0.478214	12534	2	0.029018	0.32768	0.74117	1	9594	2	0.029018
OTUD6B	6	0.37705	0.17381	0.353506	10041	2	-0.12275	0.80197	0.94049	1	16016	1	-0.12275
OTUD7A	6	0.98758	0.92817	0.949344	20089	0	0.087636	0.33549	0.74674	1	9709	1	0.087636
OTUD7B	6	0.19998	0.075757	0.232265	6679	1	0.099992	0.18037	0.5868	1	6642	2	0.099992
OTX1	6	0.96881	0.8476	0.893373	19534	0	0.25825	0.0033332	0.044377	1	407	5	0.25825
OTX2	6	0.58958	0.34918	0.522862	13521	2	0.17189	0.094927	0.42798	1	4323	3	0.17189
OVCA2	6	0.69444	0.40342	0.571331	14517	1	-0.10516	0.55851	0.88428	1	13297	2	-0.10516
OVCH1	6	0.89581	0.64424	0.752172	17682	0	-0.040271	0.30696	0.73251	1	9285	1	-0.040271
OVCH2	6	0.1982	0.075757	0.232265	6636	2	-0.05606	0.40669	0.7833	1	10800	1	-0.05606
OVGP1	6	0.99933	0.99238	0.995482	20468	0	0.38225	0.00032972	0.0080918	1	124	5	0.38225
OVOL1	6	0.11835	0.033907	0.144821	4754	2	0.0057074	0.35396	0.75751	1	9975	2	0.0057074
OVOL2	6	0.54436	0.30687	0.492718	12711	2	0.067711	0.10629	0.46174	1	4632	3	0.067711
OVOL3	6	0.21699	0.081399	0.235779	7068	1	-0.094152	0.38937	0.7738	1	10532	1	-0.094152
OXA1L	6	0.77852	0.48572	0.645081	15514	1	-0.0044164	0.9034	0.97972	1	17978	0	-0.0044164
OXCT1	6	0.19508	0.070044	0.220056	6568	3	-0.28291	0.84041	0.95414	1	16652	1	-0.28291
OXCT2	6	0.083674	0.020994	0.109874	3936	2	-0.054681	0.41439	0.79088	1	10911	1	-0.054681
OXER1	6	0.7124	0.42195	0.590017	14707	1	0.044071	0.27768	0.71305	1	8799	2	0.044071
OXGR1	6	0.16901	0.053439	0.185581	5946	1	0.03248	0.50431	0.85206	1	12410	2	0.03248
OXLD1	6	0.21849	0.081399	0.235779	7104	3	-0.13178	0.25452	0.69621	1	8437	2	-0.13178
OXNAD1	6	0.22982	0.090482	0.250766	7366	3	-0.20043	0.98097	0.99806	1	19736	0	-0.20043
OXR1	6	0.42496	0.20699	0.393747	10799	1	0.066906	0.83617	0.95212	1	16579	1	0.066906
OXSM	6	0.069877	0.010981	0.064473	3570	3	-0.25549	0.89963	0.97828	1	17896	0	-0.25549
OXSR1	6	0.34037	0.1558	0.339533	9456	1	0.095339	0.8733	0.96775	1	17334	1	0.095339
OXT	6	0.97487	0.88258	0.920881	19703	0	0.19246	0.04406	0.2834	1	2547	4	0.19246
OXTR	6	0.19032	0.063271	0.202372	6468	3	-0.12392	0.92474	0.98677	1	18437	0	-0.12392
P2RX1	6	0.99075	0.93998	0.957514	20177	0	0.21099	0.0015557	0.026323	1	252	5	0.21099
P2RX2	6	0.35365	0.16186	0.342425	9667	2	0.18042	0.04657	0.29896	1	2654	4	0.18042
P2RX3	6	0.07898	0.019645	0.105176	3825	2	-0.060229	0.57119	0.88882	1	13428	1	-0.060229
P2RX4	6	0.19268	0.06887	0.218341	6514	1	-0.0053722	0.018414	0.15647	1	1325	2	-0.0053722
P2RX5	6	0.19613	0.071265	0.222565	6596	3	-0.1357	0.22383	0.65676	1	7791	2	-0.1357
P2RX6	6	0.36385	0.16543	0.342425	9839	2	0.2466	0.01239	0.12617	1	1019	4	0.2466
P2RX7	6	0.52891	0.2904	0.476137	12453	2	-0.032635	0.041629	0.26473	1	2425	2	-0.032635
P2RY1	6	0.66111	0.37717	0.546408	14183	1	0.11696	0.19188	0.60631	1	6936	3	0.11696
P2RY10	6	0.25776	0.10844	0.274691	8075	2	-0.091356	0.0034652	0.046055	1	416	2	-0.091356
P2RY11	6	0.95269	0.78368	0.844566	19124	0	0.20771	0.048095	0.3041	1	2711	3	0.20771
P2RY12	6	0.057383	0.008265	0.05439	3119	3	-0.11469	0.83166	0.95075	1	16494	1	-0.11469
P2RY13	6	0.61065	0.3508	0.522862	13731	1	0.27881	0.002615	0.03749	1	341	4	0.27881
P2RY14	6	0.79716	0.50431	0.658525	15789	1	0.046982	0.39511	0.77768	1	10626	2	0.046982
P2RY2	6	0.14195	0.043809	0.168751	5330	3	-0.20117	0.73698	0.92345	1	15149	1	-0.20117
P2RY4	6	0.56871	0.33031	0.512245	13135	2	-0.044296	0.64943	0.9018	1	14148	1	-0.044296
P2RY6	6	0.20452	0.076656	0.232265	6775	2	-0.067076	0.071705	0.38554	1	3668	2	-0.067076
P4HA1	6	0.86747	0.59715	0.72139	17042	1	0.030708	0.73931	0.92379	1	15178	1	0.030708
P4HA2	6	0.10958	0.027743	0.126017	4555	3	-0.074999	0.49918	0.84811	1	12326	2	-0.074999
P4HA3	6	0.085973	0.021984	0.112728	3987	2	0.25675	0.018178	0.15504	1	1312	4	0.25675
P4HB	6	0.19455	0.069322	0.218458	6554	3	-0.097198	0.26045	0.6989	1	8539	1	-0.097198
P4HTM	6	0.037645	0.0051728	0.044022	2401	4	-0.26287	0.4934	0.84309	1	12224	2	-0.26287
PA2G4	6	0.46294	0.23534	0.422625	11409	2	0.0065673	0.75847	0.9278	1	15439	1	0.0065673
PAAF1	6	0.17051	0.054526	0.187495	5976	3	-0.1363	0.4003	0.78145	1	10703	1	-0.1363
PABPC1	6	0.0001516	3.13E-02	0.000227	280	5	-0.83459	0.99736	0.99992	1	20285	0	-0.83459
PABPC1L	6	0.9303	0.73035	0.812328	18537	0	0.048329	0.94072	0.99121	1	18755	0	0.048329
PABPC1L2A	2	0.43396	0.21481	0.401292	10932	1	-0.035743	0.63834	0.81013	1	14030	0	-0.035743
PABPC1L2B	2	0.43396	0.21481	0.401292	10933	1	-0.035743	0.63834	0.81013	1	14031	0	-0.035743
