id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna
Fbxl4	4	0.34953	0.56	0.997156	11360	2	0.81952	0.81941	1	16775	0
Serpinb3a	4	0.34953	0.56	0.997156	11361	2	0.35557	0.35502	1	7236	0
Psmd9	4	0.34953	0.56	0.997156	11362	2	0.23359	0.2365	1	4837	1
Nmt1	4	0.34953	0.56	0.997156	11363	2	0.3873	0.38681	1	7856	0
Gpr139	4	0.34953	0.56	0.997156	11364	2	0.70984	0.70964	1	14471	0
Lhx5	4	0.34953	0.56	0.997156	11365	2	0.87339	0.87323	1	17905	0
Pigm	4	0.34953	0.56	0.997156	11366	2	0.75818	0.75802	1	15476	0
Cbwd1	4	0.34953	0.56	0.997156	11367	2	0.14037	0.15462	0.995199	3201	1
Eps8l1	4	0.34953	0.56	0.997156	11368	2	0.19588	0.20248	1	4164	1
Sertad1	4	0.34953	0.56	0.997156	11369	2	0.66115	0.66102	1	13473	0
Brms1	4	0.34953	0.56	0.997156	11370	2	0.35272	0.35215	1	7181	0
2310030G06Rik	4	0.34953	0.56	0.997156	11371	2	0.74425	0.74411	1	15200	0
Snx20	4	0.34953	0.56	0.997156	11372	2	0.90471	0.90463	1	18570	0
Cyp4a14	4	0.34953	0.56	0.997156	11373	2	0.39352	0.39311	1	7992	0
1700008O03Rik	4	0.34953	0.56	0.997156	11374	2	0.28826	0.2881	1	5908	1
Rbm28	4	0.34953	0.56	0.997156	11375	2	0.035779	0.064042	0.972836	1311	2
Art4	4	0.34953	0.56	0.997156	11376	2	0.3482	0.34761	1	7094	0
Spen	4	0.34953	0.56	0.997156	11377	2	0.66269	0.66255	1	13505	0
Mrpl50	4	0.34953	0.56	0.997156	11378	2	0.50441	0.50396	1	10229	0
Zfp78	4	0.34953	0.56	0.997156	11379	2	0.45135	0.45103	1	9184	0
Gm773	4	0.34953	0.56	0.997156	11380	2	0.15595	0.1678	0.998265	3458	1
Cyp7a1	4	0.34953	0.56	0.997156	11381	2	0.7116	0.71139	1	14514	0
Olfr522	4	0.34953	0.56	0.997156	11382	2	0.055731	0.085835	0.977076	1767	1
Olfr342	4	0.34953	0.56	0.997156	11383	2	0.93037	0.93038	1	19112	0
Zcchc6	4	0.34953	0.56	0.997156	11384	2	0.035278	0.063212	0.972836	1289	2
Herc4	4	0.34953	0.56	0.997156	11385	2	0.069142	0.09643	0.982539	1988	1
Nxt2	4	0.34953	0.56	0.997156	11386	2	0.0015939	0.0044517	0.972836	86	1
Carf	4	0.34953	0.56	0.997156	11387	2	0.35608	0.35554	1	7244	0
Gga2	4	0.34953	0.56	0.997156	11388	2	0.039526	0.070272	0.972836	1445	1
Amigo2	4	0.34953	0.56	0.997156	11389	2	0.34445	0.34385	1	7016	0
Aar2	4	0.34953	0.56	0.997156	11390	2	0.55875	0.5582	1	11329	0
Fam3a	4	0.34953	0.56	0.997156	11391	2	0.032037	0.057715	0.972836	1186	1
Tsn	4	0.34953	0.56	0.997156	11392	2	0.48972	0.48934	1	9931	0
Xrcc6	4	0.34953	0.56	0.997156	11393	2	0.62153	0.62143	1	12656	0
4921511H03Rik	4	0.34953	0.56	0.997156	11394	2	0.39338	0.39297	1	7987	0
Plekhb2	4	0.34953	0.56	0.997156	11395	2	0.63194	0.63187	1	12882	0
Ticam1	4	0.34987	0.56024	0.997156	11396	2	0.4107	0.41038	1	8339	0
Ccdc15	4	0.34991	0.56027	0.997156	11397	1	0.14785	0.16088	0.997155	3321	1
Olfm3	4	0.35282	0.56234	0.997156	11398	2	0.35426	0.35372	1	7210	0
Phf7	4	0.35289	0.56239	0.997156	11399	1	0.57022	0.56973	1	11560	0
Hrsp12	4	0.35289	0.56239	0.997156	11400	2	0.76621	0.76603	1	15659	0
Igsf9b	4	0.35289	0.56239	0.997156	11401	2	0.80135	0.80122	1	16382	0
Ncam2	4	0.35289	0.56239	0.997156	11402	2	0.16119	0.17221	0.998843	3552	1
Tsen15	4	0.35289	0.56239	0.997156	11403	2	0.73552	0.73533	1	15013	0
Hist1h2ae	4	0.35289	0.56239	0.997156	11404	1	0.84612	0.84593	1	17349	0
A330050F15Rik	4	0.35289	0.56239	0.997156	11405	2	0.40461	0.40429	1	8225	0
Cspg4	4	0.35289	0.56239	0.997156	11406	1	0.8553	0.85508	1	17495	0
1700013G24Rik	4	0.35289	0.56239	0.997156	11407	2	0.23504	0.23779	1	4864	1
Pigw	4	0.35289	0.56239	0.997156	11408	2	0.1658	0.1762	1	3628	1
Apoh	4	0.35289	0.56239	0.997156	11409	2	0.43599	0.43565	1	8877	0
Ggact	4	0.35289	0.56239	0.997156	11410	2	0.54478	0.54425	1	11023	0
Nipal2	4	0.35289	0.56239	0.997156	11411	1	0.42085	0.4205	1	8560	0
Olfr165	4	0.35289	0.56239	0.997156	11412	1	0.26314	0.26406	1	5406	1
Hist1h2bm	4	0.35289	0.56239	0.997156	11413	2	0.81766	0.81754	1	16715	0
Igfbp2	4	0.35289	0.56239	0.997156	11414	1	0.23401	0.23687	1	4845	1
Ptpn12	4	0.35289	0.56239	0.997156	11415	1	0.25522	0.25663	1	5243	1
Slc39a4	4	0.35289	0.56239	0.997156	11416	1	0.47091	0.47059	1	9559	0
Cpeb1	4	0.35289	0.56239	0.997156	11417	1	0.019649	0.036873	0.972836	742	2
Hpx	4	0.35289	0.56239	0.997156	11418	2	0.10176	0.12257	0.993488	2526	1
Bpnt1	4	0.35289	0.56239	0.997156	11419	2	0.40073	0.40042	1	8142	0
Fzd5	4	0.35289	0.56239	0.997156	11420	1	0.30648	0.30593	1	6251	1
Aldh18a1	4	0.35289	0.56239	0.997156	11421	2	0.14123	0.15534	0.995363	3213	1
Defb37	4	0.35289	0.56239	0.997156	11422	2	0.30166	0.30119	1	6160	1
Klhl30	4	0.35289	0.56239	0.997156	11423	2	0.48659	0.48627	1	9868	0
Hcn3	4	0.35289	0.56239	0.997156	11424	1	0.39907	0.39874	1	8108	0
Lmcd1	4	0.35289	0.56239	0.997156	11425	1	0.5819	0.58154	1	11804	0
Med23	4	0.35289	0.56239	0.997156	11426	1	0.84306	0.84286	1	17272	0
Dmrt1	4	0.35289	0.56239	0.997156	11427	1	0.58521	0.58493	1	11874	0
Ttc30a1	4	0.35289	0.56239	0.997156	11428	2	0.51409	0.51358	1	10429	0
Ttc38	4	0.35289	0.56239	0.997156	11429	1	0.31054	0.31006	1	6331	1
Taf5	4	0.35289	0.56239	0.997156	11430	1	0.84007	0.83989	1	17217	0
Lnx1	4	0.35289	0.56239	0.997156	11431	2	0.66564	0.66558	1	13566	0
Clca3a2	4	0.35289	0.56239	0.997156	11432	1	0.02031	0.038004	0.972836	768	2
Il3	4	0.35289	0.56239	0.997156	11433	1	0.33516	0.33456	1	6822	0
Nol3	4	0.35289	0.56239	0.997156	11434	1	0.0045238	0.010674	0.972836	198	1
Zfp623	4	0.35289	0.56239	0.997156	11435	2	0.11079	0.12999	0.994266	2676	1
Defb7	4	0.35289	0.56239	0.997156	11436	2	0.85867	0.85839	1	17555	0
Rab33a	4	0.35289	0.56239	0.997156	11437	2	0.30652	0.30596	1	6252	1
Gm6432	4	0.35303	0.5625	0.997156	11438	2	0.63638	0.6362	1	12983	0
Rab40c	4	0.35348	0.56282	0.997156	11439	2	0.16206	0.17293	0.998973	3566	1
SGR000122051.1_XPR003.1	1	0.35352	0.3537	0.988897	11440	1	0.64648	0.64647	1	13175	0
SGR000121753.1_XPR003.1	1	0.35352	0.3537	0.988897	11441	1	0.64648	0.64647	1	13173	0
SGR000121765.1_XPR003.1	1	0.35352	0.3537	0.988897	11442	1	0.64648	0.64647	1	13174	0
SGR000121389.1_XPR003.1	1	0.35352	0.3537	0.988897	11443	1	0.64648	0.64647	1	13172	0
Gm5538	4	0.35478	0.56374	0.997156	11444	2	0.71336	0.71314	1	14539	0
Haus1	4	0.35478	0.56374	0.997156	11445	1	0.6799	0.67985	1	13830	0
4930447A16Rik	4	0.35602	0.56461	0.997156	11446	2	0.19523	0.20191	1	4147	1
Spata33	4	0.35602	0.56461	0.997156	11447	2	0.55334	0.55283	1	11217	0
Gm9047	4	0.35602	0.56461	0.997156	11448	2	0.56754	0.56706	1	11496	0
Syp	4	0.35602	0.56461	0.997156	11449	2	0.34526	0.34468	1	7030	0
Car4	4	0.35602	0.56461	0.997156	11450	2	0.78958	0.78943	1	16147	0
Sfxn2	4	0.35602	0.56461	0.997156	11451	2	0.58687	0.58658	1	11922	0
Sncaip	4	0.35602	0.56461	0.997156	11452	2	0.68988	0.68975	1	14053	0
Dcbld2	4	0.35602	0.56461	0.997156	11453	2	0.48886	0.48848	1	9918	0
Cox15	4	0.35602	0.56461	0.997156	11454	2	0.80799	0.80783	1	16541	0
Cdhr2	4	0.35602	0.56461	0.997156	11455	2	0.19463	0.20137	1	4135	1
Tmprss7	4	0.35602	0.56461	0.997156	11456	2	0.13329	0.14857	0.994909	3069	1
Zfp771	4	0.35602	0.56461	0.997156	11457	2	0.36217	0.36167	1	7363	0
Agpat5	4	0.35602	0.56461	0.997156	11458	2	0.76621	0.76603	1	15656	0
Mia	4	0.35602	0.56461	0.997156	11459	2	0.29633	0.29593	1	6066	1
Rnf214	4	0.35602	0.56461	0.997156	11460	2	0.55679	0.55624	1	11290	0
Ccdc30	4	0.35602	0.56461	0.997156	11461	2	0.79842	0.79829	1	16287	0
Heatr5b	4	0.35602	0.56461	0.997156	11462	2	0.27503	0.27539	1	5639	1
Gm4559	4	0.35602	0.56461	0.997156	11463	2	0.8224	0.82226	1	16837	0
Cpsf4l	4	0.35602	0.56461	0.997156	11464	2	0.1917	0.19883	1	4087	1
Aatk	4	0.35602	0.56461	0.997156	11465	2	0.51662	0.51616	1	10476	0
Wnt9b	4	0.35602	0.56461	0.997156	11466	2	0.37055	0.37007	1	7522	0
Rcn2	4	0.35602	0.56461	0.997156	11467	2	0.35488	0.35433	1	7225	0
Ndufs6	4	0.35602	0.56461	0.997156	11468	2	0.14555	0.15897	0.995973	3286	1
Pprc1	4	0.35602	0.56461	0.997156	11469	2	0.033663	0.060453	0.972836	1244	2
BC055324	4	0.35602	0.56461	0.997156	11470	2	0.46136	0.46109	1	9378	0
Eid1	4	0.35602	0.56461	0.997156	11471	2	0.8677	0.86749	1	17811	0
Igfbpl1	4	0.35602	0.56461	0.997156	11472	2	0.23197	0.235	1	4803	1
Acbd7	4	0.35602	0.56461	0.997156	11473	2	0.32973	0.32919	1	6716	0
Trove2	4	0.35602	0.56461	0.997156	11474	2	0.76621	0.76603	1	15648	0
Prdm1	4	0.35602	0.56461	0.997156	11475	2	0.5919	0.59168	1	12030	0
Ppp1r18	4	0.35602	0.56461	0.997156	11476	2	0.44247	0.44219	1	8994	0
Cml5	4	0.35602	0.56461	0.997156	11477	2	0.3588	0.35827	1	7294	0
Col23a1	4	0.35602	0.56461	0.997156	11478	2	0.56989	0.5694	1	11549	0
Txlna	4	0.35602	0.56461	0.997156	11479	2	0.76083	0.76068	1	15540	0
Lama1	4	0.35602	0.56461	0.997156	11480	2	0.40417	0.40388	1	8217	0
Dctn5	4	0.35602	0.56461	0.997156	11481	2	0.0013916	0.0039124	0.972836	76	1
Pdzd11	4	0.35602	0.56461	0.997156	11482	2	0.13022	0.14604	0.994909	3017	1
Speer4b	4	0.35602	0.56461	0.997156	11483	2	0.032976	0.059317	0.972836	1221	1
Mcm9	4	0.35602	0.56461	0.997156	11484	2	0.88545	0.88534	1	18155	0
SGR000122192.1_XPR003.1	1	0.35759	0.35779	0.988897	11485	1	0.64241	0.64242	1	13086	0
SGR000121702.1_XPR003.1	1	0.35759	0.35779	0.988897	11486	1	0.64241	0.64242	1	13091	0
SGR000121854.1_XPR003.1	1	0.35759	0.35779	0.988897	11487	1	0.64241	0.64242	1	13088	0
SGR000121872.1_XPR003.1	1	0.35759	0.35779	0.988897	11488	1	0.64241	0.64242	1	13090	0
SGR000122012.1_XPR003.1	1	0.35759	0.35779	0.988897	11489	1	0.64241	0.64242	1	13087	0
SGR000122245.1_XPR003.1	1	0.35759	0.35779	0.988897	11490	1	0.64241	0.64242	1	13089	0
Dppa1	4	0.35877	0.56656	0.997156	11491	2	0.43647	0.43611	1	8884	0
Cxcl9	4	0.35877	0.56656	0.997156	11492	1	0.2874	0.28726	1	5889	1
Samt3	4	0.35877	0.56656	0.997156	11493	2	0.76621	0.76603	1	15666	0
Cfl2	4	0.35877	0.56656	0.997156	11494	2	0.84007	0.83989	1	17206	0
1700031F05Rik	4	0.35877	0.56656	0.997156	11495	2	0.021738	0.040394	0.972836	825	2
Tnrc18	4	0.35877	0.56656	0.997156	11496	1	0.22614	0.22964	1	4691	1
Olfr350	4	0.35877	0.56656	0.997156	11497	1	0.017285	0.032896	0.972836	652	2
Sox6	4	0.35877	0.56656	0.997156	11498	1	0.40985	0.40952	1	8324	0
Mon1a	4	0.35877	0.56656	0.997156	11499	2	0.42634	0.42598	1	8675	0
Accs	4	0.35877	0.56656	0.997156	11500	2	0.44526	0.44497	1	9058	0
Klhl5	4	0.35877	0.56656	0.997156	11501	2	0.83383	0.8337	1	17097	0
BC037034	4	0.35877	0.56656	0.997156	11502	2	0.078987	0.10427	0.986944	2149	1
Ccdc85a	4	0.35877	0.56656	0.997156	11503	2	0.028033	0.05094	0.972836	1046	2
Plekhf2	4	0.35877	0.56656	0.997156	11504	2	0.59541	0.59519	1	12103	0
Zfp750	4	0.35877	0.56656	0.997156	11505	1	0.28054	0.28072	1	5749	1
Wdr53	4	0.35877	0.56656	0.997156	11506	1	0.84007	0.83989	1	17189	0
Gria4	4	0.35877	0.56656	0.997156	11507	1	0.037544	0.067008	0.972836	1371	2
1700088E04Rik	4	0.35877	0.56656	0.997156	11508	2	0.38194	0.38143	1	7748	0
Ppih	4	0.35877	0.56656	0.997156	11509	2	0.88545	0.88534	1	18152	0
Cpb2	4	0.35877	0.56656	0.997156	11510	2	0.66223	0.6621	1	13491	0
Btaf1	4	0.35877	0.56656	0.997156	11511	1	0.3524	0.35181	1	7175	0
Zdhhc15	4	0.35877	0.56656	0.997156	11512	2	0.55187	0.55135	1	11191	0
Cracr2b	4	0.35877	0.56656	0.997156	11513	2	0.68157	0.68153	1	13875	0
Ms4a1	4	0.35877	0.56656	0.997156	11514	2	0.073883	0.1002	0.986944	2059	1
Gk2	4	0.35877	0.56656	0.997156	11515	2	0.69959	0.69943	1	14246	0
Lipm	4	0.35877	0.56656	0.997156	11516	2	0.80799	0.80783	1	16527	0
Ncr1	4	0.35877	0.56656	0.997156	11517	2	0.27112	0.27165	1	5561	1
Lck	4	0.35877	0.56656	0.997156	11518	2	0.50147	0.50105	1	10171	0
Il17rc	4	0.35877	0.56656	0.997156	11519	2	0.37309	0.37257	1	7574	0
Zhx2	4	0.35877	0.56656	0.997156	11520	1	0.028061	0.05097	0.972836	1049	2
Nufip2	4	0.35877	0.56656	0.997156	11521	2	0.28105	0.28123	1	5759	1
Zfp629	4	0.35877	0.56656	0.997156	11522	2	0.0086936	0.017957	0.972836	344	2
Cux1	4	0.35877	0.56656	0.997156	11523	1	0.0099121	0.020071	0.972836	385	2
Fli1	4	0.35877	0.56656	0.997156	11524	2	0.36646	0.36596	1	7444	0
Irf1	4	0.35877	0.56656	0.997156	11525	1	0.040557	0.071983	0.972836	1485	1
Itgb2l	4	0.35877	0.56656	0.997156	11526	2	0.013478	0.026242	0.972836	513	2
Apoa2	4	0.35877	0.56656	0.997156	11527	1	0.33363	0.33302	1	6792	0
Cox6b2	4	0.35877	0.56656	0.997156	11528	1	0.015223	0.029323	0.972836	583	2
Pura	4	0.35877	0.56656	0.997156	11529	1	0.35091	0.35035	1	7145	0
Vmn2r66	4	0.35877	0.56656	0.997156	11530	1	0.22773	0.23111	1	4718	1
Olfr1028	4	0.35877	0.56656	0.997156	11531	2	0.40964	0.40933	1	8320	0
Usp6nl	4	0.35877	0.56656	0.997156	11532	1	0.58658	0.58628	1	11916	0
Upp1	4	0.35877	0.56656	0.997156	11533	1	0.22422	0.22789	1	4657	1
Igflr1	4	0.35877	0.56656	0.997156	11534	1	0.26495	0.26574	1	5442	1
Atp7b	4	0.35902	0.56673	0.997156	11535	2	0.49316	0.4928	1	10006	0
Slc5a10	4	0.35916	0.56683	0.997156	11536	2	0.24284	0.24502	1	5019	1
Sod2	4	0.35927	0.5669	0.997156	11537	2	0.47463	0.47431	1	9642	0
Lbh	4	0.35927	0.5669	0.997156	11538	2	0.10805	0.12772	0.994188	2630	1
Olfr1176	4	0.3596	0.56715	0.997156	11539	2	0.78406	0.78389	1	16029	0
Mar-04	4	0.35995	0.56739	0.997156	11540	1	0.15189	0.1643	0.998265	3387	1
Lrch1	4	0.36179	0.56873	0.997156	11541	2	0.037313	0.066633	0.972836	1362	1
SGR000121454.1_XPR003.1	1	0.36205	0.36225	0.989362	11542	1	0.63795	0.63791	1	13014	0
Mar-02	8	0.36236	0.66888	1	11543	1	0.44299	0.44961	1	9005	1
Olfr171	4	0.36266	0.56935	0.997156	11544	2	0.66856	0.6685	1	13628	0
Disp2	4	0.36266	0.56935	0.997156	11545	2	0.85867	0.85839	1	17595	0
Zswim3	4	0.36266	0.56935	0.997156	11546	2	0.050287	0.081537	0.974502	1683	1
Xlr3b	4	0.36266	0.56935	0.997156	11547	2	0.8677	0.86749	1	17772	0
Alox12	4	0.36266	0.56935	0.997156	11548	2	0.20461	0.21018	1	4311	1
Cux2	4	0.36266	0.56935	0.997156	11549	2	0.69289	0.69277	1	14120	0
Cap1	4	0.36266	0.56935	0.997156	11550	2	0.1619	0.17279	0.998973	3563	1
Afg3l1	4	0.36266	0.56935	0.997156	11551	2	0.26918	0.26975	1	5526	1
Scgb1c1	4	0.36266	0.56935	0.997156	11552	2	0.039707	0.07059	0.972836	1452	2
Saa2	4	0.36266	0.56935	0.997156	11553	2	0.0019479	0.0054115	0.972836	98	1
Ubiad1	4	0.36266	0.56935	0.997156	11554	2	0.43492	0.43457	1	8855	0
Zpbp2	4	0.36266	0.56935	0.997156	11555	2	0.017129	0.032618	0.972836	646	1
Ranbp2	4	0.36266	0.56935	0.997156	11556	2	0.72047	0.72034	1	14702	0
Cfap36	4	0.36266	0.56935	0.997156	11557	2	0.36786	0.36736	1	7476	0
Creb3	4	0.36266	0.56935	0.997156	11558	2	0.90471	0.90463	1	18583	0
Olfr519	4	0.36266	0.56935	0.997156	11559	2	0.45	0.44966	1	9154	0
Adipor1	4	0.36266	0.56935	0.997156	11560	2	0.63257	0.63248	1	12893	0
Gdf2	4	0.36266	0.56935	0.997156	11561	2	0.56222	0.56172	1	11402	0
Iigp1	4	0.36266	0.56935	0.997156	11562	2	0.60331	0.60309	1	12287	0
Kdm1a	4	0.36266	0.56935	0.997156	11563	2	0.18412	0.19216	1	3951	1
Pak1	4	0.36266	0.56935	0.997156	11564	2	0.83047	0.83039	1	16998	0
Cecr5	4	0.36266	0.56935	0.997156	11565	2	0.42206	0.42175	1	8585	0
Myb	4	0.36266	0.56935	0.997156	11566	2	0.34365	0.34307	1	7000	0
Hhatl	4	0.36266	0.56935	0.997156	11567	2	0.15684	0.16855	0.998265	3475	1
Prg4	4	0.36266	0.56935	0.997156	11568	2	0.58044	0.58004	1	11767	0
Myo5b	4	0.36266	0.56935	0.997156	11569	2	0.036768	0.06572	0.972836	1344	2
Trim36	4	0.36266	0.56935	0.997156	11570	2	0.81766	0.81754	1	16737	0
Tph1	4	0.36266	0.56935	0.997156	11571	2	0.26294	0.26386	1	5401	1
Sertad4	4	0.36266	0.56935	0.997156	11572	2	0.33288	0.33229	1	6782	0
Srsf11	4	0.36266	0.56935	0.997156	11573	2	0.76083	0.76068	1	15562	0
Zbtb7b	4	0.36266	0.56935	0.997156	11574	2	0.40677	0.40644	1	8262	0
Kif17	4	0.36266	0.56935	0.997156	11575	2	0.89664	0.89655	1	18409	0
Ift140	4	0.36266	0.56935	0.997156	11576	2	0.68395	0.68391	1	13923	0
Enoph1	4	0.36266	0.56935	0.997156	11577	2	0.84922	0.849	1	17396	0
Slc25a18	4	0.36266	0.56935	0.997156	11578	2	0.0088201	0.018175	0.972836	351	2
Cacna2d1	4	0.36266	0.56935	0.997156	11579	2	0.68364	0.68361	1	13916	0
Ankrd32	4	0.36266	0.56935	0.997156	11580	2	0.69959	0.69943	1	14245	0
Olfr469	4	0.36266	0.56935	0.997156	11581	2	0.83711	0.83699	1	17136	0
Cebpe	4	0.36266	0.56935	0.997156	11582	2	0.11787	0.13573	0.994266	2798	1
Elp2	4	0.36266	0.56935	0.997156	11583	2	0.40691	0.40659	1	8266	0
Gpalpp1	4	0.36266	0.56935	0.997156	11584	2	0.78378	0.78361	1	16004	0
Slc25a37	4	0.36266	0.56935	0.997156	11585	2	0.43716	0.43681	1	8899	0
Frmpd1	4	0.36266	0.56935	0.997156	11586	2	0.29899	0.29858	1	6112	1
Cetn3	4	0.36437	0.57061	0.997156	11587	1	0.21543	0.21997	1	4506	1
Loxhd1	4	0.36437	0.57061	0.997156	11588	1	0.74985	0.7497	1	15311	0
Rims3	4	0.36437	0.57061	0.997156	11589	2	0.56391	0.56346	1	11431	0
Rnf138	4	0.36437	0.57061	0.997156	11590	2	0.74568	0.74556	1	15237	0
Eif2s3y	4	0.36437	0.57061	0.997156	11591	1	0.0027353	0.0075175	0.972836	135	2
Olfr1229	4	0.36437	0.57061	0.997156	11592	1	0.6545	0.65438	1	13339	0
Dlat	4	0.36437	0.57061	0.997156	11593	2	0.58637	0.58607	1	11913	0
Thoc6	4	0.36437	0.57061	0.997156	11594	2	0.36679	0.36627	1	7449	0
Ngfrap1	4	0.36437	0.57061	0.997156	11595	1	0.0038179	0.0094266	0.972836	181	2
Creg1	4	0.36437	0.57061	0.997156	11596	2	0.81928	0.81916	1	16770	0
Olfr520	4	0.36437	0.57061	0.997156	11597	1	0.077797	0.10329	0.986944	2125	1
Arhgef28	4	0.36437	0.57061	0.997156	11598	1	0.58496	0.58466	1	11866	0
Kbtbd11	4	0.36437	0.57061	0.997156	11599	1	0.65222	0.65213	1	13286	0
Myt1l	4	0.36437	0.57061	0.997156	11600	1	0.79842	0.79829	1	16298	0
S100a7a	4	0.36437	0.57061	0.997156	11601	2	0.73552	0.73533	1	14998	0
Ppap2b	4	0.36437	0.57061	0.997156	11602	1	0.58117	0.58079	1	11785	0
Sectm1a	4	0.36437	0.57061	0.997156	11603	2	0.71837	0.71819	1	14656	0
Ros1	4	0.36437	0.57061	0.997156	11604	1	0.21661	0.22106	1	4527	1
Hdac6	4	0.36437	0.57061	0.997156	11605	2	0.55996	0.55942	1	11363	0
Tmprss11c	4	0.36437	0.57061	0.997156	11606	2	0.46618	0.46584	1	9467	0
Stard3	4	0.36437	0.57061	0.997156	11607	2	0.30375	0.30324	1	6196	1
Vmn1r74	4	0.36437	0.57061	0.997156	11608	2	0.56326	0.56277	1	11421	0
Guk1	4	0.36437	0.57061	0.997156	11609	2	0.80479	0.80464	1	16434	0
Olfr570	4	0.36437	0.57061	0.997156	11610	1	0.25025	0.25194	1	5144	1
Elmod2	4	0.36437	0.57061	0.997156	11611	2	0.82704	0.82692	1	16912	0
Unc45b	4	0.36437	0.57061	0.997156	11612	1	0.15942	0.17073	0.998265	3524	1
Espn	4	0.36437	0.57061	0.997156	11613	2	0.54634	0.54581	1	11056	0
Mup14	4	0.36437	0.57061	0.997156	11614	2	0.67171	0.67168	1	13678	0
Rhbdd3	4	0.36437	0.57061	0.997156	11615	1	0.30871	0.30816	1	6290	1
Zfp874b	4	0.36437	0.57061	0.997156	11616	2	0.83383	0.8337	1	17115	0
A630023A22Rik	4	0.36437	0.57061	0.997156	11617	1	0.14731	0.16041	0.996987	3312	1
Slc15a2	4	0.36437	0.57061	0.997156	11618	1	0.23579	0.23848	1	4878	1
SGR000122222.1_XPR003.1	1	0.3644	0.36453	0.989362	11619	1	0.6356	0.63553	1	12968	0
Vcam1	4	0.36576	0.57158	0.997156	11620	1	0.53929	0.53881	1	10909	0
Hpcal4	4	0.36576	0.57158	0.997156	11621	2	0.78406	0.78389	1	16030	0
Slc5a12	4	0.36594	0.57172	0.997156	11622	2	0.34566	0.34507	1	7038	0
Mtmr12	4	0.36606	0.57182	0.997156	11623	2	0.77411	0.77392	1	15809	0
Eddm3b	4	0.36621	0.57191	0.997156	11624	2	0.6561	0.65604	1	13376	0
SGR000121633.1_XPR003.1	1	0.3669	0.36706	0.989362	11625	1	0.6331	0.63302	1	12906	0
SGR000122293.1_XPR003.1	1	0.3669	0.36706	0.989362	11626	1	0.6331	0.63302	1	12908	0
SGR000122031.1_XPR003.1	1	0.3669	0.36706	0.989362	11627	1	0.6331	0.63302	1	12909	0
SGR000121671.1_XPR003.1	1	0.3669	0.36706	0.989362	11628	1	0.6331	0.63302	1	12905	0
SGR000121401.1_XPR003.1	1	0.3669	0.36706	0.989362	11629	1	0.6331	0.63302	1	12904	0
SGR000121661.1_XPR003.1	1	0.3669	0.36706	0.989362	11630	1	0.6331	0.63302	1	12910	0
SGR000121905.1_XPR003.1	1	0.3669	0.36706	0.989362	11631	1	0.6331	0.63302	1	12907	0
Tmem164	4	0.36693	0.57243	0.997156	11632	2	0.3563	0.35578	1	7248	0
Ncf4	4	0.36696	0.57246	0.997156	11633	2	0.38037	0.37984	1	7721	0
a	4	0.36702	0.5725	0.997156	11634	2	0.75938	0.75919	1	15518	0
Lair1	4	0.36936	0.5742	0.997156	11635	2	0.81101	0.81087	1	16578	0
Pvr	4	0.36936	0.5742	0.997156	11636	2	0.49368	0.4933	1	10018	0
Opn1sw	4	0.36936	0.5742	0.997156	11637	2	0.0079003	0.016544	0.972836	313	1
Stard7	4	0.36936	0.5742	0.997156	11638	2	0.13892	0.15341	0.995199	3173	1
Gm10697	4	0.36936	0.5742	0.997156	11639	2	0.65735	0.65728	1	13399	0
Gbx2	4	0.36936	0.5742	0.997156	11640	2	0.14506	0.15857	0.995973	3278	1
Zfp191	4	0.36936	0.5742	0.997156	11641	2	0.71745	0.71727	1	14624	0
Suv420h2	4	0.36936	0.5742	0.997156	11642	2	0.59137	0.59114	1	12022	0
Sp9	4	0.36936	0.5742	0.997156	11643	2	0.78529	0.78515	1	16040	0
Zfp598	4	0.36936	0.5742	0.997156	11644	2	0.68185	0.68181	1	13879	0
Apol6	4	0.36936	0.5742	0.997156	11645	2	0.4489	0.44856	1	9132	0
Alpi	4	0.36936	0.5742	0.997156	11646	2	0.54416	0.54362	1	11014	0
Uso1	4	0.36936	0.5742	0.997156	11647	2	0.72795	0.72782	1	14845	0
Zfp454	4	0.36936	0.5742	0.997156	11648	2	0.82398	0.82387	1	16853	0
Tfcp2	4	0.36936	0.5742	0.997156	11649	2	0.61595	0.61582	1	12549	0
Slc4a5	4	0.36936	0.5742	0.997156	11650	2	0.43004	0.42971	1	8755	0
Irf7	4	0.36936	0.5742	0.997156	11651	2	0.69775	0.69759	1	14218	0
Pld2	4	0.36936	0.5742	0.997156	11652	2	0.31361	0.3132	1	6394	1
Gng5	4	0.36936	0.5742	0.997156	11653	2	0.84612	0.84593	1	17339	0
Pate2	4	0.36936	0.5742	0.997156	11654	2	0.0092083	0.018842	0.972836	363	1
Foxc1	4	0.36936	0.5742	0.997156	11655	2	0.70942	0.70923	1	14464	0
Gsg1	4	0.36936	0.5742	0.997156	11656	2	0.52481	0.52443	1	10629	0
Rcc2	4	0.36936	0.5742	0.997156	11657	2	0.72371	0.72358	1	14750	0
Faf2	4	0.36936	0.5742	0.997156	11658	2	0.87945	0.87938	1	18028	0
Alg14	4	0.36936	0.5742	0.997156	11659	2	0.62349	0.62343	1	12697	0
Phgdh	4	0.36936	0.5742	0.997156	11660	2	0.20192	0.20779	1	4266	1
